,Stato fondo stradale,Tipo di strada,Condizioni traffico,Data incidente,Stagione
2147,Asciutto,Strada Urbana,Normale,2023-08-29,Estate
2148,Asciutto,Strada Urbana,Normale,2023-08-29,Estate
2149,Asciutto,Strada Urbana,Scarso,2023-08-30,Estate
2150,Asciutto,Strada Urbana,Normale,2023-08-30,Estate
2151,Asciutto,Strada Urbana,Normale,2023-08-30,Estate
2152,Asciutto,Strada Urbana,Normale,2023-08-30,Estate
2153,Asciutto,Strada Urbana,Scarso,2023-08-30,Estate
2154,Asciutto,Strada Urbana,Scarso,2023-08-30,Estate
2155,Asciutto,Strada Urbana,Normale,2023-08-30,Estate
2156,Asciutto,Strada Urbana,Normale,2023-08-30,Estate
2157,Asciutto,Strada Urbana,Normale,2023-08-30,Estate
2158,Asciutto,Strada Urbana,Normale,2023-08-30,Estate
2159,Asciutto,Strada Urbana,Normale,2023-08-30,Estate
2160,Asciutto,Strada extraurbana,Normale,2023-08-31,Estate
2161,Asciutto,Strada Urbana,Scarso,2023-08-31,Estate
2162,Asciutto,Strada Urbana,Normale,2023-08-31,Estate
2163,Asciutto,Strada Urbana,Normale,2023-08-31,Estate
2164,Asciutto,Strada Urbana,Normale,2023-08-31,Estate
2165,Asciutto,Strada Urbana,Normale,2023-08-31,Estate
2166,Asciutto,Strada Urbana,Normale,2023-08-31,Estate
2167,Asciutto,Strada Urbana,Scarso,2023-08-31,Estate
2168,Asciutto,Strada Urbana,Scarso,2023-08-31,Estate
2169,Asciutto,Strada Urbana,Scarso,2023-08-31,Estate
2170,Asciutto,Strada Urbana,Scarso,2023-08-31,Estate
2171,Asciutto,Strada Urbana,Normale,2023-09-01,Estate
2172,Asciutto,Strada Urbana,Scarso,2023-09-01,Estate
2173,Asciutto,Strada Urbana,Normale,2023-09-01,Estate
2174,Asciutto,Strada Urbana,Normale,2023-09-01,Estate
2175,Asciutto,Strada Urbana,Scarso,2023-09-01,Estate
2176,Asciutto,Strada Urbana,Normale,2023-09-01,Estate
2177,Asciutto,Strada Urbana,Scarso,2023-09-02,Estate
2178,Asciutto,Strada Urbana,Normale,2023-09-02,Estate
2179,Asciutto,Strada Urbana,Scarso,2023-09-02,Estate
2180,Asciutto,Strada extraurbana,Intenso,2023-09-02,Estate
2181,Asciutto,Strada Urbana,Normale,2023-09-02,Estate
2182,Asciutto,Strada Urbana,Normale,2023-09-02,Estate
2183,Asciutto,Strada extraurbana,Normale,2023-09-02,Estate
2184,Asciutto,Strada Urbana,Normale,2023-09-02,Estate
2185,Asciutto,Strada Urbana,Normale,2023-09-02,Estate
2186,Asciutto,Strada Urbana,Normale,2023-09-02,Estate
2187,Asciutto,Strada Urbana,Normale,2023-09-02,Estate
2188,Asciutto,Strada Urbana,Scarso,2023-09-02,Estate
2189,Asciutto,Strada Urbana,Scarso,2023-09-03,Estate
2190,Asciutto,Strada Urbana,Normale,2023-09-03,Estate
2191,Asciutto,Strada Urbana,Scarso,2023-09-03,Estate
2192,Asciutto,Strada Urbana,Scarso,2023-09-04,Estate
2193,Asciutto,Strada Urbana,Scarso,2023-09-04,Estate
2194,Asciutto,Strada Urbana,Scarso,2023-09-04,Estate
2195,Asciutto,Strada Urbana,Normale,2023-09-04,Estate
2196,Asciutto,Strada Urbana,Normale,2023-09-04,Estate
2197,Asciutto,Strada Urbana,Scarso,2023-09-04,Estate
2198,Asciutto,Strada Urbana,Normale,2023-09-04,Estate
2199,Asciutto,Strada Urbana,Normale,2023-09-04,Estate
2200,Asciutto,Strada Urbana,Scarso,2023-09-04,Estate
2201,Asciutto,Strada Urbana,Normale,2023-09-04,Estate
2202,Asciutto,Strada Urbana,Scarso,2023-09-05,Estate
2203,Asciutto,Strada Urbana,Intenso,2023-09-05,Estate
2204,Asciutto,Strada Urbana,Normale,2023-09-05,Estate
2205,Asciutto,Strada Urbana,Intenso,2023-09-05,Estate
2206,Asciutto,Strada Urbana,Normale,2023-09-05,Estate
2207,Asciutto,Strada Urbana,Intenso,2023-09-05,Estate
2208,Bagnato,Strada Urbana,Scarso,2023-09-05,Estate
2209,Asciutto,Strada Urbana,Normale,2023-09-05,Estate
2210,Asciutto,Strada Urbana,Normale,2023-09-05,Estate
2211,Asciutto,Strada Urbana,Normale,2023-09-05,Estate
2212,Asciutto,Strada Urbana,Normale,2023-09-05,Estate
2213,Asciutto,Strada Urbana,Scarso,2023-09-05,Estate
2214,Asciutto,Strada Urbana,Normale,2023-09-05,Estate
2215,Asciutto,Strada Urbana,Scarso,2023-09-06,Estate
2216,Asciutto,Strada Urbana,Normale,2023-09-06,Estate
2217,Asciutto,Strada Urbana,Scarso,2023-09-06,Estate
2218,Asciutto,Strada Urbana,Normale,2023-09-06,Estate
2219,Asciutto,Strada Urbana,Normale,2023-09-06,Estate
2220,Asciutto,Strada Urbana,Scarso,2023-09-06,Estate
2221,Asciutto,Strada Urbana,Normale,2023-09-06,Estate
2222,Asciutto,Strada extraurbana,Intenso,2023-09-06,Estate
2223,Asciutto,Strada extraurbana,Normale,2023-09-06,Estate
2224,Asciutto,Strada Urbana,Normale,2023-09-06,Estate
2225,Asciutto,Strada Urbana,Normale,2023-09-06,Estate
2226,Asciutto,Strada Urbana,Scarso,2023-09-06,Estate
2227,Asciutto,Strada Urbana,Normale,2023-09-06,Estate
2228,Asciutto,Strada Urbana,Normale,2023-09-06,Estate
2229,Asciutto,Strada Urbana,Scarso,2023-09-06,Estate
2230,Asciutto,Strada Urbana,Scarso,2023-09-07,Estate
2231,Asciutto,Strada Urbana,Scarso,2023-09-07,Estate
2232,Asciutto,Strada Urbana,Scarso,2023-09-07,Estate
2233,Asciutto,Strada Urbana,Scarso,2023-09-07,Estate
2234,Asciutto,Strada Urbana,Normale,2023-09-07,Estate
2235,Asciutto,Strada Urbana,Normale,2023-09-07,Estate
2236,Asciutto,Strada Urbana,Scarso,2023-09-07,Estate
2237,Asciutto,Strada extraurbana,Normale,2023-09-07,Estate
2238,Asciutto,Strada Urbana,Scarso,2023-09-07,Estate
2239,Asciutto,Strada Urbana,Scarso,2023-09-07,Estate
2240,Asciutto,Strada Urbana,Scarso,2023-09-08,Estate
2241,Asciutto,Strada Urbana,Scarso,2023-09-08,Estate
2242,Asciutto,Strada Urbana,Scarso,2023-09-08,Estate
2243,Asciutto,Strada Urbana,Intenso,2023-09-08,Estate
2244,Asciutto,Strada Urbana,Normale,2023-09-08,Estate
2245,Asciutto,Strada Urbana,Normale,2023-09-08,Estate
2246,Asciutto,Strada Urbana,Normale,2023-09-08,Estate
2247,Asciutto,Strada Urbana,Normale,2023-09-08,Estate
2248,Asciutto,Strada Urbana,Scarso,2023-09-08,Estate
2249,Asciutto,Strada Urbana,Normale,2023-09-08,Estate
2250,Asciutto,Strada Urbana,Scarso,2023-09-08,Estate
2251,Asciutto,Strada Urbana,Scarso,2023-09-08,Estate
2252,Asciutto,Strada Urbana,Scarso,2023-09-09,Estate
2253,Asciutto,Strada Urbana,Scarso,2023-09-09,Estate
2254,Asciutto,Strada Urbana,Normale,2023-09-09,Estate
2255,Asciutto,Strada Urbana,Scarso,2023-09-09,Estate
2256,Asciutto,Strada Urbana,Intenso,2023-09-09,Estate
2257,Asciutto,Strada Urbana,Normale,2023-09-09,Estate
2258,Asciutto,Strada Urbana,Normale,2023-09-09,Estate
2259,Asciutto,Strada Urbana,Normale,2023-09-09,Estate
2260,Asciutto,Strada Urbana,Normale,2023-09-10,Estate
2261,Asciutto,Strada Urbana,Scarso,2023-09-10,Estate
2262,Asciutto,Strada Urbana,Normale,2023-09-10,Estate
2263,Asciutto,Strada Urbana,Scarso,2023-09-10,Estate
2264,Asciutto,Strada Urbana,Scarso,2023-09-10,Estate
2265,Asciutto,Strada Urbana,Normale,2023-09-10,Estate
2266,Asciutto,Strada Urbana,Normale,2023-09-10,Estate
2267,Asciutto,Strada Urbana,Scarso,2023-09-10,Estate
2268,Asciutto,Strada extraurbana,Scarso,2023-09-11,Estate
2269,Asciutto,Strada Urbana,Scarso,2023-09-11,Estate
2270,Asciutto,Strada Urbana,Scarso,2023-09-11,Estate
2271,Asciutto,Strada Urbana,Normale,2023-09-11,Estate
2272,Asciutto,Strada Urbana,Normale,2023-09-11,Estate
2273,Asciutto,Strada Urbana,Normale,2023-09-11,Estate
2274,Asciutto,Strada Urbana,Normale,2023-09-11,Estate
2275,Asciutto,Strada Urbana,Intenso,2023-09-11,Estate
2276,Asciutto,Strada Urbana,Normale,2023-09-11,Estate
2277,Asciutto,Strada Urbana,Normale,2023-09-11,Estate
2278,Asciutto,Strada Urbana,Normale,2023-09-11,Estate
2279,Asciutto,Strada Urbana,Scarso,2023-09-11,Estate
2280,Asciutto,Strada Urbana,Scarso,2023-09-12,Estate
2281,Asciutto,Strada Urbana,Scarso,2023-09-12,Estate
2282,Asciutto,Strada Urbana,Scarso,2023-09-12,Estate
2283,Asciutto,Strada Urbana,Scarso,2023-09-12,Estate
2284,Asciutto,Strada Urbana,Scarso,2023-09-12,Estate
2285,Asciutto,Strada Urbana,Normale,2023-09-12,Estate
2286,Asciutto,Strada Urbana,Normale,2023-09-12,Estate
2287,Asciutto,Strada Urbana,Normale,2023-09-12,Estate
2288,Asciutto,Strada Urbana,Intenso,2023-09-12,Estate
2289,Asciutto,Strada Urbana,Normale,2023-09-12,Estate
2290,Asciutto,Strada Urbana,Normale,2023-09-12,Estate
2291,Asciutto,Strada Urbana,Normale,2023-09-12,Estate
2292,Asciutto,Strada Urbana,Normale,2023-09-12,Estate
2293,Asciutto,Strada Urbana,Normale,2023-09-12,Estate
2294,Asciutto,Strada Urbana,Intenso,2023-09-12,Estate
2295,Asciutto,Strada extraurbana,Normale,2023-09-12,Estate
2296,Asciutto,Strada Urbana,Scarso,2023-09-12,Estate
2297,Asciutto,Strada Urbana,Normale,2023-09-13,Estate
2298,Asciutto,Strada Urbana,Intenso,2023-09-13,Estate
2299,Asciutto,Strada Urbana,Scarso,2023-09-13,Estate
2300,Asciutto,Strada Urbana,Normale,2023-09-13,Estate
2301,Asciutto,Strada Urbana,Normale,2023-09-13,Estate
2302,Asciutto,Strada Urbana,Intenso,2023-09-13,Estate
2303,Asciutto,Strada Urbana,Normale,2023-09-13,Estate
2304,Asciutto,Strada Urbana,Scarso,2023-09-13,Estate
2305,Asciutto,Strada Urbana,Scarso,2023-09-13,Estate
2306,Asciutto,Strada Urbana,Scarso,2023-09-14,Estate
2307,Asciutto,Strada Urbana,Scarso,2023-09-14,Estate
2308,Asciutto,Strada Urbana,Normale,2023-09-14,Estate
2309,Asciutto,Strada Urbana,Normale,2023-09-14,Estate
2310,Asciutto,Strada Urbana,Intenso,2023-09-14,Estate
2311,Asciutto,Strada Urbana,Normale,2023-09-14,Estate
2312,Asciutto,Strada Urbana,Normale,2023-09-14,Estate
2313,Asciutto,Strada Urbana,Normale,2023-09-14,Estate
2314,Asciutto,Strada Urbana,Normale,2023-09-14,Estate
2315,Asciutto,Strada Urbana,Intenso,2023-09-14,Estate
2316,Asciutto,Strada Urbana,Scarso,2023-09-14,Estate
2317,Asciutto,Strada Urbana,Scarso,2023-09-14,Estate
2318,Asciutto,Strada Urbana,Intenso,2023-09-14,Estate
2319,Asciutto,Strada Urbana,Normale,2023-09-14,Estate
2320,Asciutto,Strada Urbana,Normale,2023-09-15,Estate
2321,Asciutto,Strada Urbana,Scarso,2023-09-15,Estate
2322,Asciutto,Strada Urbana,Intenso,2023-09-15,Estate
2323,Asciutto,Strada Urbana,Normale,2023-09-15,Estate
2324,Asciutto,Strada Urbana,Normale,2023-09-15,Estate
2325,Asciutto,Strada Urbana,Normale,2023-09-15,Estate
2326,Asciutto,Strada Urbana,Normale,2023-09-15,Estate
2327,Asciutto,Strada Urbana,Normale,2023-09-15,Estate
2328,Asciutto,Strada Urbana,Normale,2023-09-15,Estate
2329,Asciutto,Strada Urbana,Normale,2023-09-15,Estate
2330,Asciutto,Strada Urbana,Normale,2023-09-15,Estate
2331,Asciutto,Strada Urbana,Intenso,2023-09-15,Estate
2332,Asciutto,Strada Urbana,Normale,2023-09-15,Estate
2333,Asciutto,Strada Urbana,Scarso,2023-09-15,Estate
2334,Asciutto,Strada Urbana,Scarso,2023-09-16,Estate
2335,Asciutto,Strada Urbana,Normale,2023-09-16,Estate
2336,Asciutto,Strada Urbana,Scarso,2023-09-16,Estate
2337,Asciutto,Strada Urbana,Normale,2023-09-16,Estate
2338,Asciutto,Strada Urbana,Normale,2023-09-16,Estate
2339,Asciutto,Strada Urbana,Normale,2023-09-16,Estate
2340,Asciutto,Strada extraurbana,Normale,2023-09-16,Estate
2341,Asciutto,Strada Urbana,Normale,2023-09-17,Estate
2342,Asciutto,Strada extraurbana,Scarso,2023-09-17,Estate
2343,Asciutto,Strada Urbana,Normale,2023-09-17,Estate
2344,Asciutto,Strada Urbana,Normale,2023-09-17,Estate
2345,Asciutto,Strada Urbana,Scarso,2023-09-17,Estate
2346,Asciutto,Strada extraurbana,Normale,2023-09-17,Estate
2347,Asciutto,Strada Urbana,Normale,2023-09-17,Estate
2348,Asciutto,Strada Urbana,Normale,2023-09-17,Estate
2349,Asciutto,Strada Urbana,Normale,2023-09-17,Estate
2350,Asciutto,Strada Urbana,Scarso,2023-09-17,Estate
2351,Asciutto,Strada Urbana,Scarso,2023-09-18,Estate
2352,Asciutto,Strada Urbana,Scarso,2023-09-18,Estate
2353,Asciutto,Strada Urbana,Normale,2023-09-18,Estate
2354,Asciutto,Strada Urbana,Normale,2023-09-18,Estate
2355,Asciutto,Strada Urbana,Scarso,2023-09-18,Estate
2356,Asciutto,Strada Urbana,Normale,2023-09-18,Estate
2357,Asciutto,Strada Urbana,Intenso,2023-09-18,Estate
2358,Asciutto,Strada Urbana,Scarso,2023-09-18,Estate
2359,Asciutto,Strada Urbana,Normale,2023-09-18,Estate
2360,Asciutto,Strada Urbana,Scarso,2023-09-18,Estate
2361,Asciutto,Strada Urbana,Normale,2023-09-18,Estate
2362,Asciutto,Strada Urbana,Scarso,2023-09-18,Estate
2363,Asciutto,Strada Urbana,Normale,2023-09-18,Estate
2364,Asciutto,Strada Urbana,Scarso,2023-09-18,Estate
2365,Asciutto,Strada extraurbana,Intenso,2023-09-19,Estate
2366,Asciutto,Strada extraurbana,Intenso,2023-09-19,Estate
2367,Asciutto,Strada Urbana,Normale,2023-09-19,Estate
2368,Asciutto,Strada Urbana,Normale,2023-09-19,Estate
2369,Asciutto,Strada Urbana,Normale,2023-09-19,Estate
2370,Asciutto,Strada Urbana,Normale,2023-09-19,Estate
2371,Asciutto,Strada Urbana,Normale,2023-09-19,Estate
2372,Asciutto,Strada Urbana,Normale,2023-09-19,Estate
2373,Asciutto,Strada Urbana,Normale,2023-09-19,Estate
2374,Asciutto,Strada extraurbana,Normale,2023-09-19,Estate
2375,Asciutto,Strada Urbana,Normale,2023-09-19,Estate
2376,Asciutto,Strada Urbana,Normale,2023-09-19,Estate
2377,Asciutto,Strada Urbana,Normale,2023-09-19,Estate
2378,Asciutto,Strada Urbana,Normale,2023-09-19,Estate
2379,Asciutto,Strada Urbana,Normale,2023-09-19,Estate
2380,Asciutto,Strada Urbana,Scarso,2023-09-20,Estate
2381,Asciutto,Strada Urbana,Normale,2023-09-20,Estate
2382,Asciutto,Strada extraurbana,Intenso,2023-09-20,Estate
2383,Asciutto,Strada Urbana,Intenso,2023-09-20,Estate
2384,Asciutto,Strada Urbana,Scarso,2023-09-20,Estate
2385,Asciutto,Strada Urbana,Intenso,2023-09-20,Estate
2386,Asciutto,Strada Urbana,Intenso,2023-09-20,Estate
2387,Asciutto,Strada Urbana,Normale,2023-09-20,Estate
2388,Asciutto,Strada Urbana,Normale,2023-09-20,Estate
2389,Asciutto,Strada Urbana,Scarso,2023-09-20,Estate
2390,Asciutto,Strada Urbana,Normale,2023-09-20,Estate
2391,Asciutto,Strada Urbana,Normale,2023-09-20,Estate
2392,Asciutto,Strada Urbana,Normale,2023-09-20,Estate
2393,Asciutto,Strada Urbana,Scarso,2023-09-20,Estate
2394,Asciutto,Strada Urbana,Scarso,2023-09-21,Estate
2395,Asciutto,Strada Urbana,Scarso,2023-09-21,Estate
2396,Bagnato,Strada Urbana,Normale,2023-09-21,Estate
2397,Bagnato,Strada Urbana,Intenso,2023-09-21,Estate
2398,Asciutto,Strada Urbana,Intenso,2023-09-21,Estate
2399,Bagnato,Strada extraurbana,Normale,2023-09-21,Estate
2400,Bagnato,Strada Urbana,Normale,2023-09-21,Estate
2401,Bagnato,Strada Urbana,Normale,2023-09-21,Estate
2402,Bagnato,Strada Urbana,Normale,2023-09-21,Estate
2403,Asciutto,Strada Urbana,Scarso,2023-09-21,Estate
2404,Asciutto,Strada Urbana,Scarso,2023-09-21,Estate
2405,Asciutto,Strada Urbana,Scarso,2023-09-21,Estate
2406,Asciutto,Strada Urbana,Intenso,2023-09-21,Estate
2407,Asciutto,Strada Urbana,Scarso,2023-09-21,Estate
2408,Asciutto,Strada Urbana,Scarso,2023-09-22,Estate
2409,Asciutto,Strada Urbana,Scarso,2023-09-22,Estate
2410,Asciutto,Strada Urbana,Scarso,2023-09-22,Estate
2411,Asciutto,Strada Urbana,Normale,2023-09-22,Estate
2412,Asciutto,Strada Urbana,Normale,2023-09-22,Estate
2413,Asciutto,Strada Urbana,Scarso,2023-09-22,Estate
2414,Asciutto,Strada Urbana,Scarso,2023-09-22,Estate
2415,Asciutto,Strada Urbana,Scarso,2023-09-23,Autunno
2416,Asciutto,Strada Urbana,Normale,2023-09-23,Autunno
2417,Asciutto,Strada Urbana,Normale,2023-09-23,Autunno
2418,Asciutto,Strada Urbana,Normale,2023-09-23,Autunno
2419,Asciutto,Strada Urbana,Normale,2023-09-23,Autunno
2420,Asciutto,Strada Urbana,Normale,2023-09-23,Autunno
2421,Bagnato,Strada Urbana,Scarso,2023-09-24,Autunno
2422,Asciutto,Strada Urbana,Scarso,2023-09-24,Autunno
2423,Asciutto,Strada Urbana,Normale,2023-09-24,Autunno
2424,Asciutto,Strada Urbana,Normale,2023-09-25,Autunno
2425,Asciutto,Strada Urbana,Normale,2023-09-25,Autunno
2426,Asciutto,Strada extraurbana,Normale,2023-09-25,Autunno
2427,Asciutto,Strada Urbana,Normale,2023-09-25,Autunno
2428,Asciutto,Strada Urbana,Normale,2023-09-25,Autunno
2429,Asciutto,Strada Urbana,Normale,2023-09-25,Autunno
2430,Asciutto,Strada Urbana,Normale,2023-09-25,Autunno
2431,Asciutto,Strada Urbana,Normale,2023-09-25,Autunno
2432,Asciutto,Strada Urbana,Scarso,2023-09-25,Autunno
2433,Asciutto,Strada Urbana,Normale,2023-09-25,Autunno
2434,Asciutto,Strada Urbana,Normale,2023-09-25,Autunno
2435,Asciutto,Strada Urbana,Normale,2023-09-25,Autunno
2436,Asciutto,Strada Urbana,Scarso,2023-09-25,Autunno
2437,Asciutto,Strada Urbana,Scarso,2023-09-26,Autunno
2438,Asciutto,Strada Urbana,Scarso,2023-09-26,Autunno
2439,Asciutto,Strada extraurbana,Intenso,2023-09-26,Autunno
2440,Asciutto,Strada Urbana,Intenso,2023-09-26,Autunno
2441,Asciutto,Strada Urbana,Normale,2023-09-26,Autunno
2442,Asciutto,Strada extraurbana,Intenso,2023-09-26,Autunno
2443,Asciutto,Strada Urbana,Normale,2023-09-26,Autunno
2444,Asciutto,Strada Urbana,Intenso,2023-09-26,Autunno
2445,Asciutto,Strada Urbana,Normale,2023-09-26,Autunno
2446,Asciutto,Strada Urbana,Intenso,2023-09-26,Autunno
2447,Asciutto,Strada Urbana,Normale,2023-09-26,Autunno
2448,Asciutto,Strada Urbana,Scarso,2023-09-26,Autunno
2449,Asciutto,Strada Urbana,Normale,2023-09-26,Autunno
2450,Asciutto,Strada Urbana,Scarso,2023-09-26,Autunno
2451,Asciutto,Strada Urbana,Scarso,2023-09-27,Autunno
2452,Asciutto,Strada Urbana,Scarso,2023-09-27,Autunno
2453,Asciutto,Strada extraurbana,Normale,2023-09-27,Autunno
2454,Asciutto,Strada Urbana,Normale,2023-09-27,Autunno
2455,Asciutto,Strada Urbana,Normale,2023-09-27,Autunno
2456,Asciutto,Strada Urbana,Scarso,2023-09-27,Autunno
2457,Asciutto,Strada Urbana,Normale,2023-09-27,Autunno
2458,Asciutto,Strada extraurbana,Intenso,2023-09-27,Autunno
2459,Asciutto,Strada Urbana,Normale,2023-09-27,Autunno
2460,Asciutto,Strada Urbana,Intenso,2023-09-27,Autunno
2461,Asciutto,Strada Urbana,Normale,2023-09-27,Autunno
2462,Asciutto,Strada Urbana,Normale,2023-09-27,Autunno
2463,Asciutto,Strada Urbana,Scarso,2023-09-27,Autunno
2464,Asciutto,Strada Urbana,Normale,2023-09-27,Autunno
2465,Asciutto,Strada Urbana,Normale,2023-09-27,Autunno
2466,Asciutto,Strada Urbana,Scarso,2023-09-28,Autunno
2467,Asciutto,Strada Urbana,Scarso,2023-09-28,Autunno
2468,Asciutto,Strada Urbana,Normale,2023-09-28,Autunno
2469,Asciutto,Strada Urbana,Intenso,2023-09-28,Autunno
2470,Asciutto,Strada Urbana,Intenso,2023-09-28,Autunno
2471,Asciutto,Strada Urbana,Normale,2023-09-28,Autunno
2472,Asciutto,Strada Urbana,Normale,2023-09-28,Autunno
2473,Asciutto,Strada Urbana,Intenso,2023-09-28,Autunno
2474,Asciutto,Strada Urbana,Scarso,2023-09-28,Autunno
2475,Asciutto,Strada Urbana,Normale,2023-09-28,Autunno
2476,Asciutto,Strada Urbana,Normale,2023-09-28,Autunno
2477,Asciutto,Strada Urbana,Normale,2023-09-28,Autunno
2478,Asciutto,Strada Urbana,Normale,2023-09-28,Autunno
2479,Asciutto,Strada Urbana,Normale,2023-09-28,Autunno
2480,Asciutto,Strada Urbana,Scarso,2023-09-28,Autunno
2481,Asciutto,Strada extraurbana,Scarso,2023-09-28,Autunno
2482,Asciutto,Strada Urbana,Intenso,2023-09-29,Autunno
2483,Asciutto,Strada extraurbana,Normale,2023-09-29,Autunno
2484,Asciutto,Strada Urbana,Normale,2023-09-29,Autunno
2485,Asciutto,Strada Urbana,Normale,2023-09-29,Autunno
2486,Asciutto,Strada Urbana,Normale,2023-09-29,Autunno
2487,Asciutto,Strada Urbana,Normale,2023-09-29,Autunno
2488,Asciutto,Strada extraurbana,Intenso,2023-09-30,Autunno
2489,Asciutto,Strada Urbana,Scarso,2023-09-30,Autunno
2490,Asciutto,Strada extraurbana,Intenso,2023-09-30,Autunno
2491,Asciutto,Strada Urbana,Intenso,2023-09-30,Autunno
2492,Asciutto,Strada Urbana,Scarso,2023-09-30,Autunno
2493,Asciutto,Strada Urbana,Normale,2023-09-30,Autunno
2494,Asciutto,Strada Urbana,Intenso,2023-09-30,Autunno
2495,Asciutto,Strada Urbana,Normale,2023-09-30,Autunno
2496,Asciutto,Strada Urbana,Normale,2023-09-30,Autunno
2497,Asciutto,Strada extraurbana,Scarso,2023-10-01,Autunno
2498,Asciutto,Strada Urbana,Scarso,2023-10-01,Autunno
2499,Asciutto,Strada Urbana,Scarso,2023-10-01,Autunno
2500,Asciutto,Strada Urbana,Scarso,2023-10-02,Autunno
2501,Asciutto,Strada Urbana,Scarso,2023-10-02,Autunno
2502,Asciutto,Strada Urbana,Intenso,2023-10-02,Autunno
2503,Asciutto,Strada Urbana,Normale,2023-10-02,Autunno
2504,Asciutto,Strada extraurbana,Normale,2023-10-02,Autunno
2505,Asciutto,Strada Urbana,Normale,2023-10-02,Autunno
2506,Asciutto,Strada Urbana,Normale,2023-10-02,Autunno
2507,Asciutto,Strada Urbana,Normale,2023-10-02,Autunno
2508,Asciutto,Strada Urbana,Normale,2023-10-02,Autunno
2509,Asciutto,Strada Urbana,Scarso,2023-10-02,Autunno
2510,Asciutto,Strada Urbana,Normale,2023-10-02,Autunno
2511,Asciutto,Strada Urbana,Scarso,2023-10-02,Autunno
2512,Asciutto,Strada Urbana,Scarso,2023-10-02,Autunno
2513,Asciutto,Strada Urbana,Scarso,2023-10-03,Autunno
2514,Asciutto,Strada Urbana,Intenso,2023-10-03,Autunno
2515,Asciutto,Strada Urbana,Normale,2023-10-03,Autunno
2516,Asciutto,Strada Urbana,Normale,2023-10-03,Autunno
2517,Asciutto,Strada Urbana,Scarso,2023-10-03,Autunno
2518,Asciutto,Strada Urbana,Normale,2023-10-03,Autunno
2519,Asciutto,Strada Urbana,Scarso,2023-10-03,Autunno
2520,Asciutto,Strada Urbana,Normale,2023-10-03,Autunno
2521,Asciutto,Strada Urbana,Normale,2023-10-04,Autunno
2522,Asciutto,Strada Urbana,Normale,2023-10-04,Autunno
2523,Asciutto,Strada Urbana,Normale,2023-10-04,Autunno
2524,Asciutto,Strada Urbana,Normale,2023-10-04,Autunno
2525,Asciutto,Strada Urbana,Normale,2023-10-04,Autunno
2526,Asciutto,Strada Urbana,Intenso,2023-10-04,Autunno
2527,Asciutto,Strada Urbana,Scarso,2023-10-04,Autunno
2528,Asciutto,Strada Urbana,Intenso,2023-10-04,Autunno
2529,Asciutto,Strada Urbana,Normale,2023-10-04,Autunno
2530,Asciutto,Strada Urbana,Scarso,2023-10-04,Autunno
2531,Asciutto,Strada Urbana,Normale,2023-10-04,Autunno
2532,Asciutto,Strada Urbana,Scarso,2023-10-05,Autunno
2533,Asciutto,Strada Urbana,Normale,2023-10-05,Autunno
2534,Asciutto,Strada Urbana,Intenso,2023-10-05,Autunno
2535,Asciutto,Strada Urbana,Intenso,2023-10-05,Autunno
2536,Asciutto,Strada Urbana,Normale,2023-10-05,Autunno
2537,Asciutto,Strada Urbana,Normale,2023-10-05,Autunno
2538,Asciutto,Strada Urbana,Normale,2023-10-05,Autunno
2539,Asciutto,Strada Urbana,Normale,2023-10-05,Autunno
2540,Asciutto,Strada Urbana,Normale,2023-10-05,Autunno
2541,Asciutto,Strada Urbana,Normale,2023-10-05,Autunno
2542,Asciutto,Strada Urbana,Scarso,2023-10-05,Autunno
2543,Asciutto,Strada Urbana,Scarso,2023-10-05,Autunno
2544,Asciutto,Strada Urbana,Intenso,2023-10-06,Autunno
2545,Asciutto,Strada Urbana,Normale,2023-10-06,Autunno
2546,Asciutto,Strada Urbana,Intenso,2023-10-06,Autunno
2547,Asciutto,Strada Urbana,Scarso,2023-10-06,Autunno
2548,Asciutto,Strada Urbana,Scarso,2023-10-06,Autunno
