Data incidente;lat;lon;Centro abitato;Tipo di strada;Caratteristiche della strada;Stato fondo stradale;Tipo pavimentazione;Condizioni meteo;Condizioni traffico;Danni a cose;Incidente con lesioni;Pattuglia inviata ore;Pattuglia sul posto ore
15/10/2022;41.12404;16.87583;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;No;00:00:00;00:00:00
15/10/2022;41.12352;16.81;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;Sì;23:15:00;23:30:00
15/10/2022;41.10244;16.90859;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;No;23:50:00;00:00:00
16/10/2022;41.12271;16.86429;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;01:30:00;01:40:00
16/10/2022;41.11726;16.87311;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;Sì;No;01:40:00;01:50:00
16/10/2022;41.08446;16.86415;Sì;Strada urbana;Rotatoria;Bagnato (umidita' in atto);Asfaltata;Sereno;Scarso;No;No;06:15:00;06:30:00
16/10/2022;41.15197;16.75979;Sì;Strada urbana;Curva a visuale libera;Asciutto;Asfaltata;Sereno;Normale;Sì;No;12:30:00;12:40:00
16/10/2022;41.1171432;16.8718715;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;14:20:00;14:30:00
16/10/2022;41.10794;16.9117;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;14:30:00;14:45:00
16/10/2022;41.11879;16.87092;Sì;Strada urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Scarso;No;No;15:01:00;15:30:00
16/10/2022;41.06489;16.8687;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;16:40:00;16:50:00
16/10/2022;41.08821;16.97708;No;Altra strada;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;18:00:00;18:15:00
16/10/2022;41.1292;16.83464;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;19:40:00;19:45:00
16/10/2022;41.13176;16.82655;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;No;19:00:00;19:15:00
16/10/2022;41.12595;16.86744;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;19:30:00;19:40:00
16/10/2022;41.09853;16.85586;Sì;Strada urbana;Intersezione non regolata/non segnalata;Asciutto;Asfaltata;Sereno;Normale;No;No;20:45:00;21:00:00
16/10/2022;41.11682;16.86666;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;No;20:30:00;20:40:00
17/10/2022;41.11140951;16.90235256;Sì;Strada urbana;Cavalcavia;Asciutto;Asfaltata;Sereno;Normale;No;Sì;08:35:00;08:45:00
17/10/2022;41.09043;16.89281;No;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;No;09:43:00;10:03:00
17/10/2022;41.12635558;16.86733502;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;12:55:00;13:10:00
17/10/2022;41.12587;16.79895;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;15:55:00;16:05:00
17/10/2022;41.10405;16.88667;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;19:45:00;20:00:00
18/10/2022;41.1059827;16.9005115;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;08:15:00;08:25:00
18/10/2022;41.12734;16.86608;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;09:00:00;09:15:00
18/10/2022;41.1071;16.86639;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;11:00:00;11:15:00
18/10/2022;41.1210106;16.8618988;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;11:00:00;11:10:00
18/10/2022;41.11586;16.84896;Sì;Strada urbana;Curva senza visuale libera;Viscido da liquidi oleosi;Asfaltata;Sereno;Normale;No;No;11:35:00;11:50:00
18/10/2022;41.0644;16.87146;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;12:50:00;13:00:00
18/10/2022;41.07368;16.86127;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;Sì;14:23:00;14:29:00
18/10/2022;41.09202;16.87016;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;16:00:00;16:05:00
18/10/2022;41.1166316;16.8884629;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;20:45:00;21:10:00
19/10/2022;41.12423;16.82907;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;Sì;No;07:10:00;07:20:00
19/10/2022;41.15198;16.77078;No;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;00:00:00;00:00:00
19/10/2022;41.13692;16.81662;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;13:26:00;13:40:00
19/10/2022;41.10471156;16.87830857;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;Sì;Sì;13:30:00;13:45:00
19/10/2022;41.15583;16.76189;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;17:50:00;18:00:00
19/10/2022;41.13842584;16.80933801;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;23:10:00;23:25:00
20/10/2022;41.11973;16.88781;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;09:10:00;09:15:00
20/10/2022;41.11437;16.85187;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;10:00:00;10:15:00
20/10/2022;41.12709;16.80308;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;15:30:00;15:40:00
20/10/2022;41.10595064;16.90948168;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;16:40:00;16:50:00
20/10/2022;41.08339;16.86907;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;16:50:00;17:05:00
20/10/2022;41.11184;16.85314;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;19:20:00;19:30:00
20/10/2022;41.12229;16.87368;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;19:35:00;19:50:00
20/10/2022;41.1521212;16.7640269;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;No;21:50:00;22:15:00
21/10/2022;41.12233;16.87454;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;00:20:00;00:30:00
21/10/2022;41.15426;16.76496;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;10:45:00;11:10:00
21/10/2022;41.1299377;16.8441749;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;12:05:00;12:25:00
21/10/2022;41.07329;16.86312;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;15:45:00;16:00:00
21/10/2022;41.10674;16.8201;No;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;No;17:00:00;17:20:00
21/10/2022;41.10755;16.85199;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;21:05:00;21:10:00
22/10/2022;41.10248;16.86495;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;Sì;Sì;00:50:00;00:55:00
22/10/2022;41.12227;16.87368;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;11:15:00;11:25:00
22/10/2022;41.10854;16.8692;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;14:50:00;15:00:00
22/10/2022;41.12267;16.85708;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;15:30:00;15:45:00
22/10/2022;41.12013;16.87428;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Intenso;No;No;19:45:00;19:55:00
22/10/2022;41.12736;16.84749;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;20:00:00;20:10:00
22/10/2022;41.12092;16.84996;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;22:55:00;23:00:00
23/10/2022;41.12176;16.86442;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;No;03:20:00;03:30:00
23/10/2022;41.12049195;16.85404853;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;10:35:00;10:45:00
23/10/2022;41.07369;16.86122;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Scarso;No;No;21:20:00;21:30:00
24/10/2022;41.0962608;16.8997653;No;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;08:50:00;09:10:00
24/10/2022;41.11242;16.86835;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;09:50:00;10:00:00
24/10/2022;41.08415;16.84713;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;14:20:00;14:40:00
24/10/2022;41.10403;16.8596;Sì;Strada urbana;Incrocio;Bagnato (umidita' in atto);Asfaltata;Foschia;Normale;No;No;00:00:00;00:00:00
24/10/2022;41.1249428;16.8537957;Sì;Strada urbana;Rettilineo;Bagnato (brina);Asfaltata;Foschia;Normale;Sì;No;20:20:00;20:40:00
24/10/2022;41.1249428;16.8537957;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;No;23:15:00;23:35:00
25/10/2022;41.10248275;16.90641651;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;00:40:00;00:45:00
25/10/2022;41.11439;16.89672;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;07:40:00;07:50:00
25/10/2022;41.1038498;16.8736009;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;08:25:00;08:35:00
25/10/2022;41.10994;16.89032;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;09:00:00;09:10:00
25/10/2022;41.10604;16.86308;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;09:30:00;09:40:00
25/10/2022;41.11628;16.8575;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;10:30:00;10:42:00
25/10/2022;41.10885;16.90831;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;12:30:00;12:40:00
25/10/2022;41.15549;16.76173;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;13:30:00;13:35:00
25/10/2022;41.1048437;16.8861083;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;15:00:00;15:15:00
25/10/2022;41.1071;16.86063;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;No;17:45:00;17:50:00
25/10/2022;41.12534;16.85971;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;18:15:00;18:30:00
25/10/2022;41.12309864;16.80323777;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;21:35:00;21:50:00
26/10/2022;41.0947596;16.8919867;Sì;Strada urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Scarso;Sì;No;02:50:00;02:55:00
26/10/2022;41.09671;16.86763;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Intenso;Sì;Sì;08:10:00;08:25:00
26/10/2022;41.11133;16.86816;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;09:15:00;09:30:00
26/10/2022;41.1125;16.83022;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;09:40:00;09:50:00
26/10/2022;41.1115;16.89663;Sì;Strada urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Normale;No;Sì;09:20:00;09:30:00
26/10/2022;41.12091;16.85017;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;00:00:00;00:00:00
26/10/2022;41.11707;16.87826;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;14:40:00;14:50:00
26/10/2022;41.1241478;16.87249554;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;14:35:00;14:50:00
26/10/2022;41.08074;16.85372;Sì;Strada urbana;Curva a visuale libera;Bagnato (brina);Asfaltata;Nuvoloso;Scarso;Sì;No;19:30:00;19:40:00
26/10/2022;41.09715341;16.85424197;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;21:37:00;21:52:00
27/10/2022;41.11823;16.86018;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;No;01:40:00;01:50:00
27/10/2022;41.11413514;16.84996959;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;09:00:00;09:15:00
27/10/2022;41.10653;16.88586;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;No;09:40:00;09:45:00
27/10/2022;41.10252;16.9089;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;10:10:00;10:20:00
27/10/2022;41.1106487;16.8669526;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;13:20:00;13:50:00
27/10/2022;41.13254124;16.84519695;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;14:45:00;14:55:00
27/10/2022;41.12111;16.87758;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;15:50:00;16:10:00
27/10/2022;41.1167917;16.8539576;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;17:05:00;17:20:00
27/10/2022;41.10759;16.85332;Sì;Strada urbana;Curva a visuale libera;Sdrucciolevole (pietrisco);Asfaltata;Sereno;Scarso;No;Sì;22:50:00;23:48:00
28/10/2022;41.12307;16.80134;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;07:45:00;07:55:00
28/10/2022;41.11176;16.87189;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;00:00:00;00:00:00
28/10/2022;41.12373;16.86422;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;00:00:00;00:00:00
28/10/2022;41.12242;16.86548;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;Sì;17:50:00;18:00:00
28/10/2022;41.09688;16.83467;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;No;17:05:00;17:20:00
28/10/2022;41.11813;16.84105;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;19:50:00;19:58:00
28/10/2022;41.1236018;16.8643573;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;00:20:00;00:35:00
29/10/2022;41.13897;16.81169;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;00:20:00;00:30:00
29/10/2022;41.1239829;16.873477;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Nuvoloso;Scarso;No;No;03:50:00;04:00:00
29/10/2022;41.12794;16.79903;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;04:20:00;04:25:00
29/10/2022;41.1103282;16.8948987;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;No;07:10:00;07:25:00
29/10/2022;41.13398;16.84415;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;No;10:45:00;10:50:00
29/10/2022;41.15212;16.74115;No;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;09:30:00;09:33:00
29/10/2022;41.10731;16.87518;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;10:15:00;10:30:00
29/10/2022;41.11703;16.8887;Sì;Strada urbana;Cavalcavia;Asciutto;Asfaltata;Sereno;Normale;No;Sì;10:30:00;10:40:00
29/10/2022;41.12477;16.87119;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;10:55:00;11:10:00
29/10/2022;41.12192;16.87814;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;15:00:00;15:10:00
29/10/2022;41.07794;16.87026;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;19:45:00;19:55:00
29/10/2022;41.13682;16.81673;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;00:00:00;00:00:00
29/10/2022;41.11863;16.88093;Sì;Strada urbana;Intersezione stradale segnalata;Asciutto;Asfaltata;Sereno;Normale;No;Sì;21:15:00;21:25:00
30/10/2022;41.1259671;16.8706414;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;01:35:00;01:45:00
30/10/2022;41.11805012;16.84128717;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;06:15:00;06:30:00
30/10/2022;41.09626;16.89977;Sì;Statale entro l'abitato;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;08:45:00;08:55:00
30/10/2022;41.0732;16.86382;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;14:40:00;14:50:00
31/10/2022;41.10996;16.89034;Sì;Strada urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Scarso;Sì;Sì;01:20:00;01:35:00
31/10/2022;41.13221;16.84098;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;No;09:39:00;10:15:00
31/10/2022;41.11396;16.84858;Sì;Strada urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;11:15:00;11:30:00
31/10/2022;41.10476;16.87528;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;12:15:00;12:20:00
31/10/2022;41.11385;16.869;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;17:30:00;17:45:00
31/10/2022;41.12076;16.78961;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;18:10:00;18:20:00
31/10/2022;41.13416;16.81783;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;18:35:00;18:40:00
31/10/2022;41.12531;16.85605;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;20:30:00;20:35:00
01/11/2022;41.11411;16.86623;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;No;06:15:00;06:30:00
01/11/2022;41.11077;16.87354;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;09:32:00;09:45:00
01/11/2022;41.12522;16.84742;Sì;Strada urbana;Pianeggiante;Asciutto;Asfaltata;Sereno;Normale;No;Sì;00:00:00;00:00:00
01/11/2022;41.11754;16.889;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;15:20:00;15:25:00
02/11/2022;41.1032941;16.8496101;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;03:30:00;03:40:00
02/11/2022;41.12373;16.86422;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;09:30:00;09:40:00
02/11/2022;41.10733;16.86004;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;00:00:00;00:00:00
02/11/2022;41.12792;16.78053;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;15:00:00;15:10:00
02/11/2022;41.10755;16.84913;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;16:15:00;16:25:00
02/11/2022;41.12705;16.84741;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;17:15:00;17:25:00
02/11/2022;41.10329;16.87361;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;No;17:15:00;17:35:00
02/11/2022;41.11874;16.8689;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;No;18:30:00;18:55:00
02/11/2022;41.12909;16.8034;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;19:50:00;20:00:00
02/11/2022;41.11869;16.79313;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;22:30:00;22:55:00
03/11/2022;41.13326;16.86992;Sì;Strada urbana;Incrocio;Asciutto;Lastricata;Sereno;Scarso;No;Sì;08:40:00;08:50:00
03/11/2022;41.1205938;16.8690557;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;No;11:10:00;11:20:00
03/11/2022;41.1181158;16.8643993;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Intenso;No;No;18:20:00;18:30:00
03/11/2022;41.09012;16.97344;Sì;Statale entro l'abitato;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;19:10:00;19:35:00
03/11/2022;41.12316;16.79477;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;20:50:00;21:00:00
04/11/2022;41.16657;16.7453;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Scarso;No;No;07:00:00;07:25:00
04/11/2022;41.1135433;16.88945383;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;No;Sì;09:25:00;09:35:00
04/11/2022;41.11044;16.86753;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;09:50:00;10:00:00
04/11/2022;41.1258;16.79236;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;11:04:00;11:10:00
04/11/2022;41.12607;16.78565;Sì;Strada urbana;Intersezione non regolata/non segnalata;Asciutto;Asfaltata;Nuvoloso;Normale;No;Sì;11:50:00;12:00:00
04/11/2022;41.10336;16.91371;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Scarso;No;Sì;16:20:00;16:30:00
04/11/2022;41.10647;16.85361;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;17:20:00;17:25:00
04/11/2022;41.1227714;16.8721807;Sì;Strada urbana;Rettilineo;Bagnato (pioggia);Asfaltata;Pioggia in atto;Normale;No;No;18:25:00;18:45:00
04/11/2022;41.13645;16.81901;Sì;Strada urbana;Rettilineo;Bagnato (pioggia);Asfaltata;Pioggia in atto;Normale;No;Sì;18:30:00;18:50:00
05/11/2022;41.10081;16.83419;Sì;Strada urbana;Passaggio a livello (incustodito);Bagnato (pioggia);Asfaltata;Nuvoloso;Normale;No;No;00:00:00;00:00:00
05/11/2022;41.1302;16.77085;No;Provinciale;Curva a visuale libera;Bagnato (pioggia);Asfaltata;Nuvoloso;Normale;No;No;08:00:00;08:10:00
05/11/2022;41.12382;16.85334;Sì;Strada urbana;Incrocio;Bagnato (pioggia);Asfaltata;Nuvoloso;Normale;No;No;08:30:00;08:40:00
05/11/2022;41.12435;16.8581;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;No;Sì;10:30:00;10:40:00
05/11/2022;41.10916;16.8678;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;No;11:30:00;11:40:00
05/11/2022;41.16308;16.7441;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;17:55:00;18:05:00
05/11/2022;41.12541;16.86962;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;17:50:00;18:00:00
06/11/2022;41.10138;16.87963;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;02:15:00;02:20:00
06/11/2022;41.12451;16.8585;Sì;Strada urbana;Incrocio;Bagnato (pioggia);Asfaltata;Pioggia in atto;Scarso;No;No;08:55:00;09:10:00
06/11/2022;41.12013;16.86337;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;No;No;14:00:00;14:05:00
06/11/2022;41.11866;16.85783;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;14:15:00;14:25:00
06/11/2022;41.11339;16.88958;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Scarso;No;No;15:40:00;15:50:00
06/11/2022;41.11954;16.82012;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;No;No;17:43:00;17:55:00
07/11/2022;41.11341;16.85603;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;00:40:00;00:45:00
07/11/2022;41.12968;16.77016;No;Provinciale;Curva a visuale libera;Bagnato (pioggia);Asfaltata;Nuvoloso;Normale;No;No;08:00:00;08:15:00
07/11/2022;41.10371;16.84942;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;09:30:00;09:40:00
07/11/2022;41.12115;16.85514;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;No;00:00:00;00:00:00
07/11/2022;41.1248941;16.87444568;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;10:15:00;10:29:00
07/11/2022;41.10279;16.8778;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;11:30:00;11:40:00
07/11/2022;41.12813;16.85716;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;12:35:00;12:48:00
07/11/2022;41.1159742;16.8526257;Sì;Strada urbana;Sottopasso illuminato;Asciutto;Asfaltata;Sereno;Normale;No;Sì;13:15:00;13:30:00
07/11/2022;41.11602564;16.85259034;Sì;Strada urbana;Sottopasso illuminato;Asciutto;Asfaltata;Sereno;Normale;No;Sì;13:15:00;13:30:00
07/11/2022;41.1181158;16.8643993;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;No;15:20:00;15:40:00
07/11/2022;41.16525;16.73761;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;15:40:00;15:50:00
